E_intercept,alpha_base
158786177882.23624,8.016315847913617e-06
161586089845.91357,6.756230754027069e-06
251451608893.51428,1.0616753198649553e-05
217821052216.8253,7.33210236126704e-06
153925969542.67596,1.027126961847023e-05
238827533186.9011,9.512044349689914e-06
189607189433.30072,7.643489017483184e-06
251265616116.1239,8.490698686819038e-06
168706938545.14496,1.2320522769234736e-05
235998548679.1347,9.319416034750616e-06
194382635770.39496,7.431573491846715e-06
193577128759.6349,1.1298884495368746e-05
190899307473.23468,1.1192131821850587e-05
233827374525.5654,8.711643461933008e-06
245174957369.47595,9.133643726350266e-06
181591971644.26868,9.389207587160695e-06
236843630747.3256,7.449759120829487e-06
232390308807.8483,8.11624913528284e-06
219454830560.8458,1.2130225658979422e-05
204906055570.65448,1.1420188035332594e-05
231633054950.0315,7.703225975470001e-06
246328598705.28235,1.0807095092565395e-05
159912143910.432,1.1189294358731831e-05
241174289703.0928,1.0037117817621243e-05
255261731092.04385,1.204498818969968e-05
166116955341.53278,7.454965974955882e-06
195437409855.45932,1.0280800554880228e-05
244028509825.2233,8.40863349277339e-06
220751936920.6732,7.521407499585713e-06
151812842273.30762,1.0878108332537998e-05
218413279078.3776,1.0158741481569754e-05
230049588419.7061,6.743531080284767e-06
209557298240.2186,9.360837591474044e-06
182464502459.9824,1.1825438319032236e-05
171656732010.145,6.696563445970021e-06
221177012254.79596,1.146863227769518e-05
189845635786.90985,9.087692020962887e-06
150112459605.40784,7.031562881246704e-06
247246808916.491,6.755780935373428e-06
181164564242.21,6.7253947059944105e-06
253282726065.70453,9.514569593082324e-06
251941627743.46533,7.980236513783979e-06
252777582683.59845,8.47718725012137e-06
193211345044.6605,7.863883153571637e-06
158498611521.78894,8.675025310410354e-06
255037465695.2638,1.0013874208463868e-05
237500284010.706,1.0519518555244562e-05
213891502993.1797,7.102547170093584e-06
217216894470.34467,1.1638539994646492e-05
163678910717.4805,7.3965545186374e-06
255990501402.8497,1.1467313908295884e-05
154013560280.73416,1.1646421770967744e-05
187250442210.8481,8.563838272180014e-06
206591898067.9115,6.873257442256478e-06
199842592350.006,8.617244770779272e-06
199136756535.06387,7.839595459636937e-06
149668680053.33047,7.100234316134887e-06
170232977839.57654,9.0595890999911e-06
223893621492.2047,1.0759895096991696e-05
254207568188.31195,1.1954642637655578e-05
234729355140.2928,1.0524079445601234e-05
218014897899.10257,7.140524158452822e-06
157274605040.665,7.910168229101043e-06
213459753311.43765,8.067270081288076e-06
146490958044.3267,1.0209683213295297e-05
196996170331.03305,1.0679967774665956e-05
184749089491.12717,1.175750835190112e-05
200396540415.6284,1.1109830495684748e-05
178805633313.4793,7.174482996448947e-06
159915849728.76343,8.91293975827795e-06
176770663653.35883,7.407883996122819e-06
234670692223.14316,7.69496822767146e-06
181826017684.71344,1.1344227838576268e-05
215188932987.8112,7.976412627335814e-06
153015435383.33612,7.245223507831458e-06
232466047429.5189,1.1799206852113007e-05
166858039116.64987,1.1271862584588624e-05
249523887337.41925,8.752954817763708e-06
171638249364.0627,1.1153785507571612e-05
149689426593.37512,1.1814951498577808e-05
151830806155.46167,9.415678042967291e-06
151594325853.26855,8.728868261221826e-06
165513665456.2859,7.535655374308979e-06
152415074963.91522,8.46590159641942e-06
157454020126.03543,1.2150872508015289e-05
225837227320.0484,1.167428737495548e-05
235380552298.2671,6.763083049194367e-06
163016064310.3589,1.0476607093282746e-05
180342453935.90945,6.820178918965456e-06
184658384884.36923,9.698329330744678e-06
238178016888.34985,9.68616461501936e-06
237415840132.82928,1.0369321479202972e-05
219687402526.75253,6.795632596593618e-06
255235160278.9424,1.1262737423175618e-05
258096644687.0089,6.923084539645903e-06
165250202916.58795,9.314131428867212e-06
251042442983.7758,6.945467248841966e-06
225729551254.78857,1.0648347678594196e-05
151334114332.65012,1.1631515559261946e-05
152084381773.30145,1.0057060824523653e-05
197269732036.8445,1.0411683820184592e-05
162587935633.767,8.792752039898008e-06
216017200210.88705,9.168149572676125e-06
198781140435.1484,8.372142138537315e-06
211520580303.90912,9.03285271544797e-06
150310196040.91418,6.735786722832616e-06
182759991255.74432,8.233685930418112e-06
154657982070.56772,1.1749772301587367e-05
179253715049.4219,1.1509235472392655e-05
176299268382.96912,1.0835924170366494e-05
183020118716.9639,8.449164365602727e-06
150883195275.79636,1.0970373958602996e-05
186384031509.13184,1.1663459122138137e-05
233487385318.7274,8.642465873104372e-06
259153666971.69925,1.1256080920368686e-05
232459128649.9041,8.940165205487698e-06
196588098691.86484,7.504398926013115e-06
212442998776.1465,8.6607451084999e-06
246079233585.61224,7.355849265622499e-06
171835098133.9036,1.2196242997418357e-05
147941383159.26828,6.770103982415508e-06
195108054394.15533,6.634146911181289e-06
247439018097.47037,9.413808252112157e-06
167177544628.3117,9.336719272353665e-06
221367573105.15677,8.966981459265627e-06
153320189653.14215,8.23263256914743e-06
176068188970.51715,6.543026802521752e-06
200057362390.71927,7.531887640216071e-06
200781443749.5001,1.0532626609721572e-05
237864626431.2298,7.672930828571443e-06
246493811856.5882,1.1116308207448353e-05
257063286951.2234,1.0999101219985756e-05
168825854019.1962,9.320845723749611e-06
182501771951.5695,9.886938396189296e-06
173276978711.04993,1.2118274906732554e-05
213115366546.3744,1.1350904148717518e-05
179594979667.4229,6.534925146445243e-06
250459742478.05185,1.2276575724852766e-05
189630864038.8759,1.2047376450375228e-05
175681764514.86847,7.799609935646937e-06
243867949506.2324,1.0161072112109115e-05
211453586402.2816,7.242329648715147e-06
219088469113.8615,8.113964397957148e-06
187264321417.31244,6.625987600156664e-06
156893660405.3916,8.140235571880077e-06
153802721099.58685,1.0473395273125625e-05
202390289739.27,7.229706124053848e-06
224032673421.06305,9.048512653997589e-06
152415716055.74893,1.006622635228499e-05
252369176094.52225,7.399463548020833e-06
191400154094.62665,9.805934919506426e-06
152769314450.47333,6.96593333320668e-06
194220065396.1054,1.0216380382473892e-05
229694044423.073,1.1861520699126608e-05
152189644649.69345,7.570291096311337e-06
185585221042.9242,1.046670567617139e-05
234358256765.9364,8.329352139947465e-06
240847785131.6504,1.0891408286947075e-05
180504592724.85092,8.130358322594845e-06
252539115403.15332,1.2038597359057668e-05
163333137397.96616,1.104348373615505e-05
251378345387.37265,7.131709552405042e-06
179647667667.10364,7.241390321879697e-06
218076371014.52008,6.607454867785437e-06
228200980727.3331,9.605947010299247e-06
161641451893.27548,6.527982767364663e-06
257366566451.4172,7.8332804280925e-06
199770573792.54785,7.5824206213046995e-06
217308335431.99255,8.910957875311785e-06
165009812894.765,8.973325979182797e-06
150218555140.8312,8.895540738062251e-06
207936726447.50745,1.0730205333543466e-05
158753274856.94138,1.1450143595496334e-05
150601087356.0439,7.3799210519643645e-06
162699331191.89362,1.017810117905011e-05
186936274168.59155,8.809100967686194e-06
170913582141.25308,1.1474851620998275e-05
247105508008.91452,7.401976023997707e-06
179872191786.2834,1.0549692863648604e-05
171398247081.35248,1.0518798802955402e-05
246665587114.27148,1.0000604622243047e-05
192994918579.9773,6.909258906776785e-06
246933375356.33032,1.1998312907904415e-05
212510809279.7025,6.7642858938353415e-06
247191382853.5821,1.111743445786951e-05
226921906739.19595,9.547715363899084e-06
244220278810.07507,1.2074405512274908e-05
150738809514.63123,7.98462250706101e-06
166610173072.36624,1.1794297780576916e-05
156861686265.33795,1.1038726918441712e-05
253755259514.01788,8.490309644491237e-06
255349285515.46307,1.1317069520614038e-05
252804341767.2746,1.0535036801292845e-05
240894625328.70068,1.1905203219186535e-05
243977043717.2201,1.2349859892761931e-05
148820726669.9018,1.2174703015857484e-05
151995978966.93488,8.12433174884484e-06
206875608101.0409,9.223393580116018e-06
210026174541.93777,8.200348999371535e-06
156937838110.6047,8.360224366018943e-06
154875113689.09525,1.0218449872315555e-05
205243249682.3375,1.0342026277607669e-05
211208304736.406,6.929466179258895e-06
201328636234.5545,1.0872105870362912e-05
256957557617.97485,1.1231282342698268e-05
255473518382.11377,7.700923841095498e-06
190411534638.5711,8.379402645974355e-06
249489815226.68463,1.2327715597211032e-05
221883512371.06708,1.0053468337026766e-05
210104172688.80136,8.826306666499032e-06
175598211635.5998,1.0728955745784143e-05
228513195842.0006,1.0229221355080876e-05
249565396670.79785,8.939901855733268e-06
214612837567.62,8.898235122910638e-06
231696539905.7809,8.029124793976031e-06
146439883404.48886,1.0046773407769789e-05
198397479127.30737,1.1751201120100164e-05
240039434751.6963,9.756858621113422e-06
232273336249.76404,1.0011257513402555e-05
193814368282.2742,9.766540830569474e-06
237887843872.13156,7.040861306432033e-06
247457027598.8329,7.83621255971495e-06
152897016578.96432,1.2106027041945488e-05
209452731028.0944,1.011143981711249e-05
198224508652.04297,1.0400847385342886e-05
257525959075.41016,1.0524485716675593e-05
215651618818.338,1.2308287718604665e-05
166694281361.21698,1.1504282333953488e-05
194283631217.97552,9.145482667535054e-06
163355886609.94107,1.239416510682084e-05
223463460754.2251,8.689580836529225e-06
204584875039.59512,1.1690646309152632e-05
225910556538.6861,1.1600463915946612e-05
207160047946.46664,9.212940552452168e-06
173250694399.35165,1.198257292417132e-05
168804724331.74213,1.153576485711678e-05
196524893184.367,7.573599673036898e-06
250862689289.06613,1.0205826509037134e-05
242176748571.07776,9.591562196031396e-06
222807078934.8993,9.729299591241468e-06
148527779180.34915,9.702833269550797e-06
168047833128.44574,6.885325723893553e-06
184225643134.10916,1.1981657841825046e-05
245697661184.94876,6.565442954991056e-06
203031983784.2521,6.803942564149435e-06
257418651233.73773,1.2430461249084144e-05
242251907124.69577,1.2242168557565957e-05
243318952647.1013,6.960075564796643e-06
212563291689.2289,1.172427232498552e-05
228325330155.94708,9.854831218853189e-06
178283273329.0053,8.766951986197506e-06
170093048093.8198,1.129831691213444e-05
167513195995.25983,7.229040802562636e-06
161876780874.47516,1.2151072167798614e-05
187857483829.51453,9.639959484234516e-06
185647496714.6536,8.957695989115679e-06
217162197602.00375,8.841594910283647e-06
211965620281.09247,9.354654643700362e-06
215989600157.90005,1.0299031582031194e-05
172084999414.89337,8.63121530171486e-06
153324024398.23407,9.71717398375741e-06
150647719127.26987,8.671865066618965e-06
201890594184.15848,1.1667159779039278e-05
161137390241.71893,1.1935687516885674e-05
168039290612.93216,7.076145192742734e-06
180166467100.44687,1.2110513218864024e-05
234789647685.43,8.320759838390112e-06
228809836355.0818,1.1273693630457476e-05
174829130701.07333,6.836024400041219e-06
155558041746.1362,7.237328209361985e-06
236695552874.88013,9.343023683575395e-06
230497808354.634,1.0949352435292536e-05
196922092728.713,1.0460846211682443e-05
257845813166.50708,9.95579696203255e-06
173013596907.3917,8.468591396162235e-06
218602294072.8668,6.910315614028116e-06
161206921274.099,1.2401530181338572e-05
210209801731.29016,9.487523277610867e-06
158525287839.86682,9.9743729073103e-06
166584239925.6042,9.855600653874994e-06
229713327915.9239,8.967079666117293e-06
197768956779.17453,1.2221208762380825e-05
167031104684.2574,8.991314943208251e-06
228050511182.6723,7.023541025394292e-06
179925091547.9626,7.543933837478596e-06
217440290395.8587,9.976185242896549e-06
152970891200.79578,6.814072117100801e-06
160120343264.11893,7.350688814233807e-06
166440777576.1812,8.870574031326658e-06
151378725519.87216,7.386511823623997e-06
203966966732.91028,9.677843160207717e-06
185165831035.15417,1.0756885197280329e-05
255007955277.87192,1.053137613338256e-05
199625548614.60196,1.1089916522968398e-05
202954636270.63455,1.0730828592884424e-05
177030130687.9435,8.93970314225125e-06
220337332837.5365,1.124369278098565e-05
196645122728.07263,7.941649450623813e-06
221500515147.31232,8.995657526207016e-06
156607614183.0234,7.453745391821724e-06
180607048241.5666,1.06163663674528e-05
200081190888.35196,7.231911187525354e-06
155773085361.6223,7.380718847189662e-06
175338105053.07947,1.2348977877482317e-05
223464865958.7961,6.958644559983275e-06
253545132574.5435,1.0047361405996188e-05
242788734555.6184,1.0977717881856994e-05
241003732496.7769,8.967389805763522e-06
174829271152.03632,8.721023239962633e-06
204027498415.79608,7.935330044590578e-06
201207794526.78983,8.40353665372831e-06
211600844005.27765,1.0795296335317993e-05
201292626904.21823,8.791035966706284e-06
165336754076.2355,7.383113178737063e-06
238509381941.3274,7.0627010671733376e-06
221638976077.60397,1.020955066106733e-05
186542256039.7125,9.71976396473229e-06
250962749922.0174,1.060976375624175e-05
187841438868.2168,6.915502019959599e-06
192476234912.87628,1.0497956942889284e-05
208982131570.0784,8.293906724655021e-06
201137858224.8895,8.876005857618855e-06
183684392846.0583,7.018400631415878e-06
225016529306.03336,1.0989754465771092e-05
148714491855.5835,8.979063246200123e-06
185865179813.0516,6.9095030990789824e-06
176784200006.4189,1.046290351074955e-05
239637160305.95895,6.93440641945704e-06
212601275032.056,1.0416869264717991e-05
215434311382.99725,1.11441583209366e-05
187796578629.73563,1.1079014547173369e-05
170320716065.21863,7.857858129477715e-06
217389247616.25375,8.025234481748493e-06
254507833480.3132,7.349941099311314e-06
146981698379.37125,1.1643685051719063e-05
251235252304.1593,6.659411665225974e-06
190800577202.34497,1.210740843013686e-05
155737682906.4251,1.0305829553505184e-05
229099696978.33112,8.68565905628486e-06
178334512084.6142,8.074011382100033e-06
177071749757.7678,1.106824633004265e-05
158415355270.08292,8.937703456384244e-06
166743801575.8525,9.079939376450584e-06
235180103679.35117,8.485009069778776e-06
190609429186.76703,1.0328543333144831e-05
208558658419.60016,8.789803272493569e-06
152046978083.25528,1.1998942812064442e-05
180889458935.71912,1.222201086412524e-05
224399429865.96765,9.432012740266164e-06
241609391844.41403,9.039508596875152e-06
164332955702.67487,7.438802991379949e-06
183879038861.4624,1.0581685989414129e-05
152216330806.1161,1.0478518979764778e-05
194674443789.91165,1.0141195483032077e-05
147089058846.1702,7.794628471794241e-06
149349282774.4286,8.897085391858714e-06
245178085496.98416,9.555735282808089e-06
147288130092.9915,1.0680193828924976e-05
182435183529.8005,1.1133426199193311e-05
235762308549.46747,7.018735608822316e-06
200956209791.44748,1.1261914145533982e-05
153261833848.98456,9.038787185844714e-06
231207977319.648,8.096151234542764e-06
186799765460.55176,6.580533819980379e-06
155281653423.11057,1.1636298390487058e-05
191588122954.52084,7.759148256187822e-06
149812331029.54504,1.1846183617734624e-05
165780264381.15524,6.916563635468096e-06
170711263357.03506,1.207378943798472e-05
236292520945.05017,7.503508352555797e-06
252124177530.5499,7.317465599801814e-06
225196655106.3868,9.52265664924068e-06
234090422548.73248,9.641690011046992e-06
204252949688.0267,1.2371341838027588e-05
181096376119.79984,8.64582111658698e-06
212529572477.9603,8.121132703883077e-06
203125243463.7781,6.5676692731814925e-06
178244923751.0394,1.229296152791821e-05
157037187995.54608,1.0276377412956755e-05
223964293324.93228,8.196455633208757e-06
148555364118.42688,1.1764852545978053e-05
